Title,Media URL,Pinterest board,Thumbnail,Description,Link,Publish date,Keywords
Modular Blockchain: Visual Knowledge Card,https://veda.ng/images/glossary/modular-blockchain.svg,Web3 & Blockchain Guide,,"Modular Blockchain explained clearly. A modular blockchain abandons the monolithic architecture where a single network attempts to handle execution, settlement, consensus, and data availability simultaneously. Monolithic chains like Bitcoin and early Ethereum inevitably hit severe scaling bottlenecks because every node must process every transaction and store every byte of data. The modular approach breaks this stack apart into specialized layers. A rollup like Arbitrum handl... Read more on the glossary.",https://veda.ng/glossary/modular-blockchain,,"modular blockchain, web3, web3, blockchain, crypto, glossary, definition, modular, blockchain"
Liquid Restaking: Visual Knowledge Card,https://veda.ng/images/glossary/liquid-restaking.svg,Web3 & Blockchain Guide,,"Liquid Restaking explained clearly. Liquid Restaking takes the capital efficiency of liquid staking to its logical and arguably risky extreme. With standard liquid staking, you deposit ETH, receive a receipt token like stETH, and use that receipt in DeFi while your underlying ETH secures the Ethereum network. Restaking, pioneered by EigenLayer, allows you to take that staked ETH and pledge it a second time to secure entirely different networks - bridges, oracle networks, or s... Read more on the glossary.",https://veda.ng/glossary/liquid-restaking,,"liquid restaking, web3, web3, blockchain, crypto, glossary, definition, liquid, restaking"
Real World Assets (RWA): Visual Knowledge Card,https://veda.ng/images/glossary/real-world-assets.svg,Web3 & Blockchain Guide,,"Real World Assets (RWA) explained clearly. Real World Assets (RWAs) represent the tokenization of off-chain, tangible, or traditional financial assets - like real estate, treasury bills, private credit, or physical art - bringing them onto a blockchain. For the first decade of crypto, Decentralized Finance (DeFi) existed mostly in a vacuum, generating yields exclusively from highly reflexive, circular economic activities like yield farming and speculation on other crypto toke... Read more on the glossary.",https://veda.ng/glossary/real-world-assets,,"real world assets (rwa), web3, web3, blockchain, crypto, glossary, definition, real, world, assets"
Ethereum Virtual Machine (EVM): Visual Knowledge Card,https://veda.ng/images/glossary/ethereum-virtual-machine.svg,Web3 & Blockchain Guide,,"Ethereum Virtual Machine (EVM) explained clearly. The Ethereum Virtual Machine (EVM) is the fundamental computation engine at the center of the Ethereum network, acting as a global, decentralized computer. Unlike Bitcoin, which primarily runs a simple scripting language designed only to process value transfers, the EVM is Turing-complete, meaning it can execute any arbitrary mathematical computation if given enough time and memory. It is the environment where all Ethereum 'sm... Read more on the glossary.",https://veda.ng/glossary/ethereum-virtual-machine,,"ethereum virtual machine (evm), web3, web3, blockchain, crypto, glossary, definition, ethereum, virtual, machine"
Decentralized Identity (DID): Visual Knowledge Card,https://veda.ng/images/glossary/decentralized-identity.svg,Web3 & Blockchain Guide,,"Decentralized Identity (DID) explained clearly. Decentralized Identity (DID) is an architectural change in how identity, credentials, and reputation are managed, moving control away from centralized tech companies and back into the hands of the individual user. In Web2, identity is heavily fractionalized and rented; you sign into services using Google, Facebook, or Apple credentials, and these mega-corporations retain absolute power to monitor, restrict, or entirely revoke yo... Read more on the glossary.",https://veda.ng/glossary/decentralized-identity,,"decentralized identity (did), web3, web3, blockchain, crypto, glossary, definition, decentralized, identity"
Soulbound Token (SBT): Visual Knowledge Card,https://veda.ng/images/glossary/soulbound-token.svg,Web3 & Blockchain Guide,,"Soulbound Token (SBT) explained clearly. Soulbound Tokens (SBTs) are non-transferable, identity-centric digital tokens that uniquely represent the traits, credentials, and affiliations of a person or entity on a blockchain. Proposed by Vitalik Buterin in 2022, the concept is explicitly inspired by the 'soulbound' items in the video game World of Warcraft, which cannot be sold or traded to other players once acquired. While standard Non-Fungible Tokens (NFTs) are perfect for r... Read more on the glossary.",https://veda.ng/glossary/soulbound-token,,"soulbound token (sbt), web3, web3, blockchain, crypto, glossary, definition, soulbound, token"
Zero-Knowledge EVM (zkEVM): Visual Knowledge Card,https://veda.ng/images/glossary/zkevm.svg,Web3 & Blockchain Guide,,"Zero-Knowledge EVM (zkEVM) explained clearly. A Zero-Knowledge Ethereum Virtual Machine (zkEVM) represents the holy grail of blockchain scaling: generating cryptographically secure mathematical proofs for standard Ethereum smart contract execution. A ZK-Rollup batches thousands of transactions off-chain and submits a tiny 'validity proof' to the Ethereum mainnet, guaranteeing execution was flawless without the base layer needing to recompute anything. However, historically, g... Read more on the glossary.",https://veda.ng/glossary/zkevm,,"zero-knowledge evm (zkevm), web3, web3, blockchain, crypto, glossary, definition, zeroknowledge, zkevm"
Self-Sovereign Identity (SSI): Visual Knowledge Card,https://veda.ng/images/glossary/self-sovereign-identity.svg,Web3 & Blockchain Guide,,"Self-Sovereign Identity (SSI) explained clearly. Self-Sovereign Identity (SSI) is a model for managing digital identity where individuals own and control their own data directly, rather than renting it from platforms. Today your identity is fragmented across Google, Facebook, banks, and governments. Each platform controls the database, decides access, and can delete your account without warning. SSI flips this. Your identity lives in a secure digital wallet on your personal d... Read more on the glossary.",https://veda.ng/glossary/self-sovereign-identity,,"self-sovereign identity (ssi), web3, web3, blockchain, crypto, glossary, definition, selfsovereign, identity"
Delegated Proof of Stake (DPoS): Visual Knowledge Card,https://veda.ng/images/glossary/delegated-proof-of-stake-dpos.svg,Web3 & Blockchain Guide,,"Delegated Proof of Stake (DPoS) explained clearly. Delegated Proof of Stake (DPoS) is a consensus mechanism where token holders elect a limited number of representatives (delegates or witnesses) to validate blocks on their behalf. The election is continuous, so underperforming delegates can be replaced at any time. This structure combines stake-based security with faster throughput than traditional Proof of Work or plain Proof of Stake. By limiting block producers to a handfu... Read more on the glossary.",https://veda.ng/glossary/delegated-proof-of-stake-dpos,,"delegated proof of stake (dpos), web3, web3, blockchain, crypto, glossary, definition, delegated, proof, stake, dpos"
Cryptocurrency Wallet: Visual Knowledge Card,https://veda.ng/images/glossary/cryptocurrency-wallet.svg,Web3 & Blockchain Guide,,"Cryptocurrency Wallet explained clearly. A cryptocurrency wallet stores the private and public cryptographic keys needed to send, receive, and manage digital assets on a blockchain. It does not hold coins themselves. It holds the keys that prove ownership and authorize transactions. The public key is an address you share to receive funds. The private key authorizes spending. Lose the private key and the funds are gone permanently. Wallets come in several forms. Software walle... Read more on the glossary.",https://veda.ng/glossary/cryptocurrency-wallet,,"cryptocurrency wallet, web3, web3, blockchain, crypto, glossary, definition, cryptocurrency, wallet"
Public-Key Cryptography: Visual Knowledge Card,https://veda.ng/images/glossary/public-key-cryptography.svg,Web3 & Blockchain Guide,,"Public-Key Cryptography explained clearly. Public-key cryptography secures digital information using two mathematically linked keys, a public key that anyone can see and a private key kept secret by the owner. The public key encrypts data or verifies signatures. The private key decrypts data or creates signatures. A message encrypted with someone's public key can only be opened with their private key. This eliminates the need to share a single secret key between parties. When... Read more on the glossary.",https://veda.ng/glossary/public-key-cryptography,,"public-key cryptography, web3, web3, blockchain, crypto, glossary, definition, publickey, cryptography"
Cryptographic Hash Function: Visual Knowledge Card,https://veda.ng/images/glossary/cryptographic-hash-function.svg,Web3 & Blockchain Guide,,"Cryptographic Hash Function explained clearly. A cryptographic hash function takes an input of any size and produces a fixed-length string of characters called a hash or digest. SHA-256, for example, always outputs 256 bits regardless of input size. Three properties matter. First, it is deterministic, the same input always produces the same output. Second, it is one-way, you cannot reconstruct the input from the hash. Third, it is collision-resistant, finding two different in... Read more on the glossary.",https://veda.ng/glossary/cryptographic-hash-function,,"cryptographic hash function, web3, web3, blockchain, crypto, glossary, definition, cryptographic, hash, function"
Mining Pool: Visual Knowledge Card,https://veda.ng/images/glossary/mining-pool.svg,Web3 & Blockchain Guide,,"Mining Pool explained clearly. A mining pool is a cooperative arrangement where individual cryptocurrency miners combine computing power to increase the chance of solving a block and earning the reward. Instead of each miner working alone and waiting weeks or months for a payout, participants share work and split rewards proportionally. The pool server tracks contributions, assigns tasks, and records which miner submitted the winning solution. Mining pools lower the financial... Read more on the glossary.",https://veda.ng/glossary/mining-pool,,"mining pool, web3, web3, blockchain, crypto, glossary, definition, mining, pool"
Genesis Block: Visual Knowledge Card,https://veda.ng/images/glossary/genesis-block.svg,Web3 & Blockchain Guide,,"Genesis Block explained clearly. The Genesis Block is the very first block in a blockchain. It is the starting point that all subsequent blocks reference. Because each block contains the hash of the block before it, the Genesis Block has no predecessor, its hash is calculated from its own contents and a predetermined nonce. Bitcoin's Genesis Block was mined by Satoshi Nakamoto on January 3, 2009. It contained the text ""The Times 03/Jan/2009 Chancellor on brink of second bailo... Read more on the glossary.",https://veda.ng/glossary/genesis-block,,"genesis block, web3, web3, blockchain, crypto, glossary, definition, genesis, block"
Hard Fork: Visual Knowledge Card,https://veda.ng/images/glossary/hard-fork.svg,Web3 & Blockchain Guide,,"Hard Fork explained clearly. A hard fork is a blockchain protocol upgrade that is not backwards-compatible. Nodes running the old software reject blocks created under the new rules, and vice versa. The result is two separate chains sharing a common history up to the fork block, after which they diverge permanently. Each chain has its own transactions, consensus rules, and community. Hard forks happen when developers need to make major changes that cannot be achieved through b... Read more on the glossary.",https://veda.ng/glossary/hard-fork,,"hard fork, web3, web3, blockchain, crypto, glossary, definition, hard, fork"
Soft Fork: Visual Knowledge Card,https://veda.ng/images/glossary/soft-fork.svg,Web3 & Blockchain Guide,,"Soft Fork explained clearly. A soft fork changes a blockchain's rules in a way that remains backward-compatible with older software. Blocks created under the new rules are still valid to old nodes, because the new rules are a stricter subset of the old ones. This lets the network upgrade without forcing every participant to update simultaneously. Soft forks avoid the chain-split risk of hard forks. The network transitions smoothly because older nodes continue accepting new bl... Read more on the glossary.",https://veda.ng/glossary/soft-fork,,"soft fork, web3, web3, blockchain, crypto, glossary, definition, soft, fork"
Zero-Knowledge Proofs (ZKPs): Visual Knowledge Card,https://veda.ng/images/glossary/zero-knowledge-proofs-zkps.svg,Web3 & Blockchain Guide,,"Zero-Knowledge Proofs (ZKPs) explained clearly. Zero-knowledge proofs (ZKPs) are cryptographic protocols that let one party (the prover) convince another party (the verifier) that a statement is true without revealing any information beyond the truth of the statement itself. The protocol guarantees completeness (an honest prover can always convince the verifier) and soundness (a dishonest prover cannot convince the verifier of something false). In blockchain, ZKPs let partici... Read more on the glossary.",https://veda.ng/glossary/zero-knowledge-proofs-zkps,,"zero-knowledge proofs (zkps), web3, web3, blockchain, crypto, glossary, definition, zeroknowledge, proofs, zkps"
Peer-to-Peer (P2P): Visual Knowledge Card,https://veda.ng/images/glossary/peer-to-peer-p2p.svg,Web3 & Blockchain Guide,,"Peer-to-Peer (P2P) explained clearly. Peer-to-Peer (P2P) is a network architecture where each node acts as both client and server, sharing resources directly with other participants without a central coordinator. Every participant holds equal status, can initiate requests, and can provide data, processing power, or storage. This contrasts with the client-server model where a few dedicated servers supply all resources. P2P's strength is resilience. When a file is split into pi... Read more on the glossary.",https://veda.ng/glossary/peer-to-peer-p2p,,"peer-to-peer (p2p), web3, web3, blockchain, crypto, glossary, definition, peertopeer"
Double-Spending: Visual Knowledge Card,https://veda.ng/images/glossary/double-spending.svg,Web3 & Blockchain Guide,,"Double-Spending explained clearly. Double-spending is the act of using the same unit of digital currency more than once. Unlike physical cash, which must be handed over, digital data can be copied. If a network cannot verify that a coin has already been spent, the currency's integrity collapses. Traditional banks solve this with a central database that logs every debit and credit. Decentralized networks have no central authority, so they use consensus algorithms instead. Proo... Read more on the glossary.",https://veda.ng/glossary/double-spending,,"double-spending, web3, web3, blockchain, crypto, glossary, definition, doublespending"
Cold Storage: Visual Knowledge Card,https://veda.ng/images/glossary/cold-storage.svg,Web3 & Blockchain Guide,,"Cold Storage explained clearly. In cryptocurrency, cold storage means keeping private keys on a device that is completely disconnected from the internet. This eliminates the primary attack vector for theft, remote hacking. Cold storage methods include hardware wallets (dedicated USB devices like Ledger or Trezor), paper wallets (printed QR codes of private keys), and air-gapped computers that never connect to a network. The tradeoff is convenience. Moving funds from cold stor... Read more on the glossary.",https://veda.ng/glossary/cold-storage,,"cold storage, web3, web3, blockchain, crypto, glossary, definition, cold, storage"
Hot Wallet: Visual Knowledge Card,https://veda.ng/images/glossary/hot-wallet.svg,Web3 & Blockchain Guide,,"Hot Wallet explained clearly. A hot wallet is cryptocurrency storage that stays connected to the internet. It holds private keys in a software environment accessible from a desktop, phone, or browser, allowing instant transactions. Hot wallets include mobile apps (Trust Wallet, MetaMask Mobile), browser extensions (MetaMask, Phantom), desktop applications, and exchange-hosted wallets. The advantage is speed and convenience. The risk is that an internet-connected device is alw... Read more on the glossary.",https://veda.ng/glossary/hot-wallet,,"hot wallet, web3, web3, blockchain, crypto, glossary, definition, wallet"
Proof of History (PoH): Visual Knowledge Card,https://veda.ng/images/glossary/proof-of-history-poh.svg,Web3 & Blockchain Guide,,"Proof of History (PoH) explained clearly. Proof of History (PoH) is a cryptographic clock that creates a verifiable sequence of events without requiring nodes to agree on timestamps. Each event is hashed together with the hash of the previous event, forming an ordered chain that anyone can verify. PoH does not replace consensus mechanisms like Proof of Stake. It provides an immutable ordering that consensus protocols reference when determining transaction sequence. Solana is... Read more on the glossary.",https://veda.ng/glossary/proof-of-history-poh,,"proof of history (poh), web3, web3, blockchain, crypto, glossary, definition, proof, history"
Directed Acyclic Graph (DAG): Visual Knowledge Card,https://veda.ng/images/glossary/directed-acyclic-graph-dag.svg,Web3 & Blockchain Guide,,"Directed Acyclic Graph (DAG) explained clearly. A Directed Acyclic Graph (DAG) is a data structure made of nodes connected by edges that have a direction and never form loops. If you start at any node and follow the edges forward, you can never return to where you started. DAGs are fundamental in computer science. Git uses a DAG to represent commit history, where each commit points to its parent. Build tools like Make and Bazel use DAGs to model task dependencies, launching j... Read more on the glossary.",https://veda.ng/glossary/directed-acyclic-graph-dag,,"directed acyclic graph (dag), web3, web3, blockchain, crypto, glossary, definition, directed, acyclic, graph"
Decentralized Physical Infrastructure Networks (DePIN): Visual Knowledge Card,https://veda.ng/images/glossary/depin-networks.svg,Web3 & Blockchain Guide,,"Decentralized Physical Infrastructure Networks (DePIN) explained clearly. Decentralized Physical Infrastructure Networks (DePIN) combine real-world hardware assets, like wireless towers, storage nodes, or sensor arrays, with blockchain protocols that coordinate ownership, usage, and payment. Each piece of equipment is represented by a token or smart contract. Anyone with the right credentials can contribute capacity, earn rewards, or request services without a central operato... Read more on the glossary.",https://veda.ng/glossary/depin-networks,,"decentralized physical infrastructure networks (depin), web3, web3, blockchain, crypto, glossary, definition, decentralized, physical, infrastructure, networks, depin"
Intent-Centric Architecture: Visual Knowledge Card,https://veda.ng/images/glossary/intent-centric-architecture.svg,Web3 & Blockchain Guide,,"Intent-Centric Architecture explained clearly. Intent-Centric Architecture is a design approach where the user's desired outcome, called the intent, becomes the core object that every system component operates on. Instead of building around fixed APIs or rigid process steps, the architecture treats intents as first-class objects that services discover, interpret, and fulfill. Each component processes the intent in its own domain and passes a refined version downstream until t... Read more on the glossary.",https://veda.ng/glossary/intent-centric-architecture,,"intent-centric architecture, web3, web3, blockchain, crypto, glossary, definition, intentcentric, architecture"
Parallelized EVM: Visual Knowledge Card,https://veda.ng/images/glossary/parallelized-evm.svg,Web3 & Blockchain Guide,,"Parallelized EVM explained clearly. A Parallelized EVM distributes Ethereum smart-contract execution across multiple CPU cores instead of running every instruction sequentially on one core. The traditional EVM processes operations one after another, which becomes a bottleneck when many contracts compete for block space. A parallelized version assigns independent instructions to different cores while a scheduler ensures that dependencies between instructions are respected. The... Read more on the glossary.",https://veda.ng/glossary/parallelized-evm,,"parallelized evm, web3, web3, blockchain, crypto, glossary, definition, parallelized"
Decentralized Sequencer: Visual Knowledge Card,https://veda.ng/images/glossary/decentralized-sequencer.svg,Web3 & Blockchain Guide,,"Decentralized Sequencer explained clearly. A decentralized sequencer orders transactions in a distributed ledger without relying on a single trusted authority. Instead of one central server deciding the sequence, a group of independent nodes collaborate to agree on ordering. This concept is critical in layer-2 scaling solutions for blockchains. Most current rollups (Arbitrum, Optimism, Base) use centralized sequencers controlled by a single entity, which creates a single poin... Read more on the glossary.",https://veda.ng/glossary/decentralized-sequencer,,"decentralized sequencer, web3, web3, blockchain, crypto, glossary, definition, decentralized, sequencer"
Data Availability Sampling (DAS): Visual Knowledge Card,https://veda.ng/images/glossary/data-availability-sampling-das.svg,Web3 & Blockchain Guide,,"Data Availability Sampling (DAS) explained clearly. Data Availability Sampling (DAS) is a protocol that lets nodes verify a block's data is fully available without downloading the entire block. Instead of pulling every piece of data, a node randomly samples a small number of fragments and checks their integrity. If the samples verify correctly, statistical guarantees allow the node to infer that the full block is present and correct. Modern blockchains targeting high throughp... Read more on the glossary.",https://veda.ng/glossary/data-availability-sampling-das,,"data availability sampling (das), web3, web3, blockchain, crypto, glossary, definition, data, availability, sampling"
Decentralized Exchange (DEX): Visual Knowledge Card,https://veda.ng/images/glossary/decentralized-exchange-dex.svg,Web3 & Blockchain Guide,,"Decentralized Exchange (DEX) explained clearly. A decentralized exchange (DEX) lets users trade cryptocurrencies directly with each other through smart contracts, without a central company controlling order flow or holding customer funds. Users keep their private keys. Assets never leave their wallets unless a trade executes. The smart contracts are open-source and immutable, so anyone can audit how the exchange operates. Most DEXs use an Automated Market Maker (AMM) model in... Read more on the glossary.",https://veda.ng/glossary/decentralized-exchange-dex,,"decentralized exchange (dex), web3, web3, blockchain, crypto, glossary, definition, decentralized, exchange"
API (Application Programming Interface): Visual Knowledge Card,https://veda.ng/images/glossary/api.svg,Tech Concepts Explained,,"API (Application Programming Interface) explained clearly. An API is an interface for software to communicate with other software. Instead of directly accessing databases or files, applications go through APIs. APIs define what requests are allowed and what responses you'll get. REST APIs use HTTP requests, GET to retrieve data, POST to create data, PUT to update, DELETE to remove. GraphQL is an alternative where you specify exactly what data you want and it returns only that... Read more on the glossary.",https://veda.ng/glossary/api,,"api (application programming interface), tech, tech, software, glossary, definition, application, programming, interface"
Microservices: Visual Knowledge Card,https://veda.ng/images/glossary/microservices.svg,Tech Concepts Explained,,"Microservices explained clearly. Microservices is an architecture pattern where applications are built as independent, loosely coupled services. Each service handles one business function. A user service handles user authentication and profiles. A payment service handles transactions. An order service handles orders. These services are separate, often with separate databases. They communicate through APIs. This is different from monolithic architecture where everything is one... Read more on the glossary.",https://veda.ng/glossary/microservices,,"microservices, tech, tech, software, glossary, definition, microservices"
Kubernetes: Visual Knowledge Card,https://veda.ng/images/glossary/kubernetes.svg,Tech Concepts Explained,,"Kubernetes explained clearly. Kubernetes is a container orchestration platform for deploying, scaling, and managing containerized applications. Containers package an application and its dependencies. A Docker container might contain your Node.js application, the Node runtime, and all required libraries. You can run this container on any machine and it works the same. The problem is managing many containers across many machines. Kubernetes automates this. You tell Kubernetes ""... Read more on the glossary.",https://veda.ng/glossary/kubernetes,,"kubernetes, tech, tech, software, glossary, definition, kubernetes"
Serverless: Visual Knowledge Card,https://veda.ng/images/glossary/serverless.svg,Tech Concepts Explained,,"Serverless explained clearly. Serverless is a cloud execution model where providers manage infrastructure. You write functions, the provider handles scaling. You pay per execution, not for idle time. AWS Lambda, Google Cloud Functions, Azure Functions, Vercel Functions, and Cloudflare Workers are all serverless platforms. You upload code. The platform runs it when needed. If a function needs to handle 1 request per second most of the time but 1000 requests per second during a... Read more on the glossary.",https://veda.ng/glossary/serverless,,"serverless, tech, tech, software, glossary, definition, serverless"
CI/CD: Visual Knowledge Card,https://veda.ng/images/glossary/cicd.svg,Tech Concepts Explained,,"CI/CD explained clearly. CI/CD stands for Continuous Integration and Continuous Deployment. Continuous Integration means code changes are automatically tested as soon as they're committed. You push code, the CI system checks it out, runs tests, lints it, builds it. If anything fails, you know immediately. Bugs are caught before reaching production. Continuous Deployment means passing builds are automatically deployed to production. No manual deployment step. No release proces... Read more on the glossary.",https://veda.ng/glossary/cicd,,"ci/cd, tech, tech, software, glossary, definition, cicd"
Edge Computing: Visual Knowledge Card,https://veda.ng/images/glossary/edge-computing.svg,Tech Concepts Explained,,"Edge Computing explained clearly. Edge computing means processing data near the source rather than sending it to a centralized cloud data center. Instead of uploading user data to the cloud, processing it, and sending results back, you process it locally on the edge device or on a server close to the user. This reduces latency because the processing happens nearby. It reduces bandwidth because you're not uploading terabytes of raw data. It improves privacy because sensitive d... Read more on the glossary.",https://veda.ng/glossary/edge-computing,,"edge computing, tech, tech, software, glossary, definition, edge, computing"
Zero-Knowledge Proof: Visual Knowledge Card,https://veda.ng/images/glossary/zero-knowledge-proof.svg,Tech Concepts Explained,,Zero-Knowledge Proof explained clearly. A zero-knowledge proof is a cryptographic method to prove knowledge of information without revealing the information itself. You can prove you know a secret without telling anyone what the secret is. You can prove that a computation was done correctly without showing the computation or inputs. This is mathematically possible and has major practical uses. Imagine applying for a loan. You could prove your income is above a threshold witho... Read more on the glossary.,https://veda.ng/glossary/zero-knowledge-proof,,"zero-knowledge proof, tech, tech, software, glossary, definition, zeroknowledge, proof"
Merkle Tree: Visual Knowledge Card,https://veda.ng/images/glossary/merkle-tree.svg,Tech Concepts Explained,,"Merkle Tree explained clearly. A Merkle tree is a data structure for efficiently verifying the integrity of large datasets. You hash leaf nodes, then combine and hash those hashes up the tree. The root hash represents the entire dataset. Change one leaf and the root changes. This lets you verify if a particular piece of data is in the tree without downloading the entire tree. You need only the path from leaf to root, which is logarithmic in size. Bitcoin and Ethereum use Merk... Read more on the glossary.",https://veda.ng/glossary/merkle-tree,,"merkle tree, tech, tech, software, glossary, definition, merkle, tree"
Sharding: Visual Knowledge Card,https://veda.ng/images/glossary/sharding.svg,Tech Concepts Explained,,"Sharding explained clearly. Sharding is a horizontal scaling technique that partitions data across multiple independent database instances (shards), enabling systems to handle vastly more data and traffic than any single machine could manage. Each shard contains a subset of the total data: with 1 billion transactions across 10 shards, each shard handles 100 million transactions. Queries route to the appropriate shard based on the shard key. Processing parallelizes across shar... Read more on the glossary.",https://veda.ng/glossary/sharding,,"sharding, tech, tech, software, glossary, definition, sharding"
IPFS (InterPlanetary File System): Visual Knowledge Card,https://veda.ng/images/glossary/ipfs.svg,Tech Concepts Explained,,"IPFS (InterPlanetary File System) explained clearly. IPFS is a peer-to-peer protocol for storing and sharing files. HTTP, the foundation of the web, is location-addressed. You request a file at a specific URL. That URL points to a server. If the server goes down, the file is inaccessible. IPFS is content-addressed. Files are identified by their content hash. You ask the network for a file by its hash. Any peer that has the file can serve it. This creates a decentralized alter... Read more on the glossary.",https://veda.ng/glossary/ipfs,,"ipfs (interplanetary file system), tech, tech, software, glossary, definition, ipfs, interplanetary, file, system"
WebAssembly (Wasm): Visual Knowledge Card,https://veda.ng/images/glossary/webassembly.svg,Tech Concepts Explained,,"WebAssembly (Wasm) explained clearly. WebAssembly is a binary instruction format for a stack-based virtual machine. It lets you compile languages like C++, Rust, and Go to run in browsers at near-native speed. Historically, JavaScript was the only language that ran in browsers. It's a dynamically-typed, interpreted language. Fast browsers have made it faster, but it's not as fast as compiled languages. WebAssembly changes this. You write performance-critical code in Rust or C... Read more on the glossary.",https://veda.ng/glossary/webassembly,,"webassembly (wasm), tech, tech, software, glossary, definition, webassembly, wasm"
GraphQL: Visual Knowledge Card,https://veda.ng/images/glossary/graphql.svg,Tech Concepts Explained,,"GraphQL explained clearly. GraphQL is a query language for APIs. Clients specify exactly what data they need and the server returns that data. This contrasts with REST APIs where the server defines what data is returned. A REST endpoint might return user data with name, email, age, address. A client that only needs the name gets the other fields too, over-fetching. A client that needs the name and avatar gets address instead, under-fetching. With GraphQL, the client specifies... Read more on the glossary.",https://veda.ng/glossary/graphql,,"graphql, tech, tech, software, glossary, definition, graphql"
Docker: Visual Knowledge Card,https://veda.ng/images/glossary/docker.svg,Tech Concepts Explained,,"Docker explained clearly. Docker is a platform for packaging applications and dependencies into containers. A container includes your application code, the runtime (Node.js, Python, Java), libraries, and configuration files. Everything needed to run the application. You build a Docker image, a template. You run containers from that image. Containers are lightweight. Unlike virtual machines which virtualize an entire operating system, containers virtualize only the application... Read more on the glossary.",https://veda.ng/glossary/docker,,"docker, tech, tech, software, glossary, definition, docker"
Message Queue: Visual Knowledge Card,https://veda.ng/images/glossary/message-queue.svg,Tech Concepts Explained,,"Message Queue explained clearly. A message queue is an asynchronous communication pattern where services send messages to a queue for later processing. Instead of Service A calling Service B directly and waiting for a response, Service A sends a message to a queue. Service B reads from the queue when it's ready. This decouples producers from consumers. Producers don't care when consumers process messages. Consumers don't care when producers send messages. They just need to re... Read more on the glossary.",https://veda.ng/glossary/message-queue,,"message queue, tech, tech, software, glossary, definition, message, queue"
Rate Limiting: Visual Knowledge Card,https://veda.ng/images/glossary/rate-limiting.svg,Tech Concepts Explained,,Rate Limiting explained clearly. Rate limiting is controlling the number of requests a client can make to a service in a time period. Prevents abuse and ensures fair resource allocation. A public API might allow 100 requests per minute per client. Exceed the limit and requests are rejected. This protects against denial-of-service attacks where someone floods your service with requests. It ensures that one client using the API excessively doesn't degrade experience for others.... Read more on the glossary.,https://veda.ng/glossary/rate-limiting,,"rate limiting, tech, tech, software, glossary, definition, rate, limiting"
WebSocket: Visual Knowledge Card,https://veda.ng/images/glossary/websocket.svg,Tech Concepts Explained,,"WebSocket explained clearly. WebSocket is a communication protocol that provides full-duplex, persistent connections between clients and servers over a single TCP connection. Unlike HTTP, where the client must initiate every request, WebSocket allows both parties to send messages at any time without the overhead of opening new connections. HTTP is request-response: client asks, server answers, connection closes. This model is efficient for page loads and API calls but wastefu... Read more on the glossary.",https://veda.ng/glossary/websocket,,"websocket, tech, tech, software, glossary, definition, websocket"
OAuth: Visual Knowledge Card,https://veda.ng/images/glossary/oauth.svg,Tech Concepts Explained,,"OAuth explained clearly. OAuth is an authorization framework that allows third-party applications to access user resources on another service without requiring users to share their passwords. When you click 'Sign in with Google' on a website, OAuth is handling the authorization flow. The user approves access, Google provides a token, and the website uses that token to access authorized resources. OAuth 2.0 is the current standard. It separates authentication from authorizatio... Read more on the glossary.",https://veda.ng/glossary/oauth,,"oauth, tech, tech, software, glossary, definition, oauth"
Load Balancer: Visual Knowledge Card,https://veda.ng/images/glossary/load-balancer.svg,Tech Concepts Explained,,"Load Balancer explained clearly. A load balancer is a system that distributes incoming network traffic across multiple servers to prevent any single server from becoming overwhelmed. It sits between users and application servers, routing each request to an available server based on algorithms like round-robin, least connections, or resource utilization. Without load balancing, all traffic hits one server. As traffic grows, that server becomes a bottleneck and eventually a sin... Read more on the glossary.",https://veda.ng/glossary/load-balancer,,"load balancer, tech, tech, software, glossary, definition, load, balancer"
Monorepo: Visual Knowledge Card,https://veda.ng/images/glossary/monorepo.svg,Tech Concepts Explained,,"Monorepo explained clearly. A monorepo is a software development strategy where multiple projects, packages, or services are stored in a single version control repository, rather than separate repositories per project. Companies like Google, Meta, and Microsoft manage essentially all their code in monorepos containing billions of lines. The advantages are significant for large organizations. Atomic commits that span multiple packages are possible without complex cross-repo co... Read more on the glossary.",https://veda.ng/glossary/monorepo,,"monorepo, tech, tech, software, glossary, definition, monorepo"
Protocol Buffer: Visual Knowledge Card,https://veda.ng/images/glossary/protobuf.svg,Tech Concepts Explained,,"Protocol Buffer explained clearly. Protocol Buffers (protobuf) is a language-neutral, platform-neutral data serialization format developed by Google that encodes structured data into a compact binary format, significantly smaller and faster than text-based formats like JSON or XML. You define data structures in .proto files using a schema language specifying field names, types, and numbers. The protobuf compiler generates source code in your target language (Python, Java, Go,... Read more on the glossary.",https://veda.ng/glossary/protobuf,,"protocol buffer, tech, tech, software, glossary, definition, protocol, buffer"
gRPC: Visual Knowledge Card,https://veda.ng/images/glossary/grpc.svg,Tech Concepts Explained,,"gRPC explained clearly. gRPC is a high-performance, open-source remote procedure call (RPC) framework that uses Protocol Buffers for serialization and HTTP/2 for transport, enabling efficient communication between services. You define service interfaces and message types in .proto files; gRPC generates client and server code in your language, handling serialization, networking, and error handling. Clients call remote methods as if they were local function calls. The differenc... Read more on the glossary.",https://veda.ng/glossary/grpc,,"grpc, tech, tech, software, glossary, definition, grpc"
